ts	imei	mwra	p.android.settings	p.android.packageinstaller	p.android.gm	p.android.documentsui	p.android.chrome	p.system	p.android.externalstorage	p.google	p.olauncher	p.android.gms	p.browser.provider	p.process.gapps	p.dogalize	p.gms.persistent	p.android.vending	p.android.defcontainer	p.simulator	p.notifier	p.inputmethod.latin	p.katana
2018-05-13 11:21:00	359043379931766312	1.00000	9.40050	9.92786	10.69075	13.52084	13.48572	12.73928	6.49796	52.95574	45.40837	42.23753	40.24918	29.21027	58.68868	86.71079	61.00793	54.94088	39.28639	33.70399	91.80234	31.07442
2018-05-13 11:22:00	359043379931766114	0.00000	8.87268	12.53551	14.62045	13.19856	10.70989	15.10689	11.73338	40.51561	43.40066	72.92820	50.21551	54.61119	21.41365	57.57741	26.48291	30.19573	13.36499	39.04205	28.12087	91.55894
2018-05-13 11:23:00	3590433799317661966	1.00000	13.21404	10.69091	9.78931	10.77088	13.33216	12.87911	9.99320	53.77198	42.40448	45.86277	44.66355	91.95281	56.52691	48.84409	53.23068	84.30071	76.61012	54.49843	15.02182	86.82842
2018-05-13 11:24:00	359043379931766627	0.00000	8.90983	15.66669	13.40947	12.60203	11.73790	7.69706	7.18922	61.56585	51.35898	65.89053	43.22279	23.28025	89.86705	68.15734	37.57274	63.24028	84.84243	54.91860	17.41907	77.78491
2018-05-13 11:25:00	863033069630348271	1.00000	8.78124	8.77197	12.51293	6.29929	14.70555	12.00443	8.72401	59.76854	44.16016	44.93646	63.73098	73.16675	63.06953	66.42544	25.13172	96.78778	66.66667	59.75506	30.44191	33.90783
2018-05-13 11:26:00	863033069630348016	0.00000	7.76065	14.47981	10.45610	9.77336	15.51067	8.27478	5.65476	55.92288	46.63880	40.33838	43.92478	58.24796	40.13683	50.39414	62.63965	53.76252	71.59929	99.25562	31.21695	67.12581
2018-05-13 11:27:00	863033069630348982	1.00000	9.03105	8.21261	13.43136	11.55389	11.17300	12.74204	11.03335	47.65867	57.46044	65.57382	74.06758	28.41871	24.49457	3.22470	88.55020	28.87920	37.74018	2.97653	52.53932	93.30624
2018-05-13 11:28:00	359043379931766817	0.00000	9.27798	14.91874	12.20757	4.99764	16.83467	10.44740	12.51852	68.04720	56.33686	48.08847	40.14948	96.98447	99.08486	53.75600	98.94282	72.72517	80.40342	20.94117	48.10716	67.67495
2018-05-13 11:29:00	863033069630348545	1.00000	5.92751	9.59118	12.34420	13.14144	14.62204	13.41582	5.31826	60.40949	55.89307	50.03348	46.00731	94.24511	40.68719	16.82766	29.77577	38.64070	79.47792	45.72382	79.56923	49.55805
2018-05-13 11:30:00	8630330696303481651	1.00000	9.94095	10.19576	10.97476	16.47891	11.74878	15.16133	10.72624	53.51696	32.44533	63.82613	46.45764	96.04509	76.56692	91.05244	63.30658	23.10745	14.76597	80.66855	98.81244	14.06084
2018-05-13 11:31:00	863033069630348529	1.00000	10.06340	10.72174	11.19392	12.04209	12.03534	6.83939	7.65911	67.75282	69.39732	63.43522	48.44794	3.79758	93.71938	26.28217	19.04387	78.52185	20.20175	82.36522	68.12211	90.16313
2018-05-13 11:32:00	863033069630348644	0.00000	4.66619	12.98468	15.56573	6.16790	10.12256	11.59584	11.22642	72.54180	46.68164	51.14062	68.42906	0.05608	7.91811	95.36265	35.40691	45.44957	13.72880	75.93200	6.60036	7.64600
2018-05-13 11:33:00	863033069630348180	0.00000	7.96407	10.29778	13.18044	12.76744	11.49149	7.01838	9.38709	49.54260	54.38812	47.88522	56.25540	89.87413	7.15381	69.42721	76.95568	78.41162	18.48107	22.13560	85.90877	67.94143
2018-05-13 11:34:00	359043379931766973	0.00000	10.26135	10.82871	13.27249	12.70886	8.53232	10.42444	10.13543	62.51728	55.23307	22.49651	43.01174	70.87401	88.32963	21.98776	10.64595	63.55734	41.26846	1.72120	66.08922	7.07717
2018-05-13 11:35:00	863033069630348370	1.00000	9.43063	7.96183	12.42764	12.90570	11.63357	13.62780	10.71564	69.70760	87.00713	47.39775	35.95911	66.30684	17.39383	27.55474	94.84144	49.77047	94.29435	42.46383	31.11637	79.32570
2018-05-13 11:36:00	8630330696303481875	1.00000	9.12934	6.79543	12.76207	12.18044	11.80184	12.75746	8.88219	77.26216	51.28355	59.33224	66.40806	26.78711	24.29824	38.65064	63.26352	63.25910	22.38491	0.17662	45.64069	3.51421
2018-05-13 11:37:00	863033069630348750	1.00000	13.63638	9.33205	6.48901	8.72341	13.89674	12.63711	10.44995	53.20549	31.64511	73.61668	28.82151	32.81330	9.22312	15.35512	50.06218	37.51801	42.74959	46.84726	87.00671	65.14431
2018-05-13 11:38:00	863033069630348073	0.00000	8.06929	11.53595	11.47364	11.22855	12.52865	8.12867	6.25226	60.47282	35.73346	44.67704	34.60404	12.18017	52.73821	15.73877	25.89908	15.96420	40.73138	11.09333	17.96072	33.40804
2018-05-13 11:39:00	3590433799317661198	1.00000	8.75706	10.09584	12.34351	15.20091	12.43266	12.32462	8.32279	57.62489	51.91154	33.25501	34.61198	92.15801	78.93309	55.04156	11.89553	25.97339	24.66285	25.64067	93.61477	41.85848
2018-05-13 11:40:00	359043379931766866	1.00000	13.02938	9.58000	13.14630	12.93776	11.81335	10.17176	12.38741	63.87610	21.26385	48.71370	43.03485	39.76029	53.45844	4.48893	35.06592	29.46577	66.94362	14.31045	12.88636	45.08824
2018-05-13 11:41:00	3590433799317661081	1.00000	5.36537	9.57532	14.60014	14.73577	11.98904	12.35975	9.43037	57.08740	44.01179	50.75277	63.51577	6.35951	76.51985	42.34547	26.56160	24.36986	94.90710	39.65225	7.43881	67.45651
2018-05-13 11:42:00	8630330696303481719	0.00000	8.86664	11.60770	12.17309	8.70054	11.59014	12.95613	10.76338	55.32174	55.17204	70.51857	9.57822	61.28522	0.88935	91.20867	84.91768	52.51106	29.73326	82.73548	24.24711	80.01925
2018-05-13 11:43:00	8630330696303481719	0.00000	9.01159	15.06605	14.37059	12.88883	11.08182	12.60388	13.01115	66.36047	40.29223	37.26035	59.98763	71.18919	93.39968	40.32526	16.99811	47.62843	67.47352	28.68512	72.00165	71.50569
2018-05-13 11:44:00	863033069630348057	1.00000	11.31537	8.75590	15.87595	10.08560	12.90459	10.19404	11.97628	51.88130	49.30822	52.72485	63.33429	82.93982	81.93551	92.14690	78.58517	98.66215	58.40142	19.01719	93.02201	6.35712
2018-05-13 11:45:00	8630330696303481743	0.00000	10.79953	12.51642	17.14457	10.83104	12.26776	9.54220	12.90984	61.48839	36.10094	69.17459	32.97966	56.66042	79.85769	63.00034	81.06497	34.39784	25.30316	5.20348	19.06655	25.98523
2018-05-13 11:46:00	8630330696303481651	0.00000	11.65778	12.22249	14.16328	11.37214	7.83560	14.73582	13.79989	63.87780	39.14276	52.18758	41.32531	3.23516	50.70625	11.42729	97.74213	37.07067	19.60845	1.35274	68.40348	37.94079
2018-05-13 11:47:00	3590433799317662063	0.00000	8.63265	15.17296	14.01893	9.13059	10.27013	10.69808	11.02630	40.62785	45.27080	52.12107	73.18557	25.01312	49.03068	53.35389	21.05233	75.34336	30.09667	75.38081	84.12726	94.96312
2018-05-13 11:48:00	3590433799317662386	1.00000	9.65412	9.76189	11.07474	10.69890	11.70037	13.69187	9.68028	60.22788	32.17346	45.50118	50.09481	25.20952	12.34761	8.92753	69.67191	46.35742	15.80352	10.46261	22.69230	59.32196
2018-05-13 11:49:00	3590433799317661560	0.00000	11.07328	15.31375	10.84721	7.88760	15.65448	12.18555	8.88552	62.94894	77.45195	42.30694	46.35478	1.62576	51.11819	20.96772	94.11835	20.74303	7.90776	43.72104	90.03411	69.75369
2018-05-13 11:50:00	3590433799317661388	1.00000	15.02100	10.61277	6.24070	8.23118	13.21166	12.22239	7.28460	52.58483	24.35166	60.76224	39.66248	36.32754	45.98522	47.42824	13.82796	54.63176	64.36407	23.11873	39.55545	12.81737
2018-05-13 11:51:00	3590433799317662220	0.00000	8.34405	9.94940	9.57734	14.31273	9.94841	7.74226	5.65839	64.12519	16.87410	43.67955	69.55994	46.32610	85.96061	98.73779	23.52499	87.60490	44.33220	27.27163	58.06831	70.04346
2018-05-13 11:52:00	359043379931766403	1.00000	13.57636	5.23298	9.73614	10.62202	8.36016	8.47986	11.67224	58.99187	42.73504	45.43634	54.61541	30.44247	26.66373	78.72976	43.04581	49.45349	88.99579	36.69090	56.27408	88.93144
2018-05-13 11:53:00	359043379931766635	1.00000	10.86137	10.19274	8.06373	6.27407	17.06641	14.47276	8.76890	54.95322	38.81921	64.31056	52.45558	96.24935	34.53798	28.97364	63.21371	45.51813	6.44836	37.37257	18.28320	59.42807
2018-05-13 11:54:00	359043379931766270	1.00000	10.95130	7.41668	12.37144	9.70493	10.50233	9.12472	12.36378	40.94292	48.22280	55.49111	67.67189	31.51692	52.15223	39.65210	42.75671	52.17792	46.73502	77.06009	86.67237	1.49802
2018-05-13 11:55:00	359043379931766510	0.00000	10.37366	12.00218	11.63707	11.52471	10.72000	9.54624	5.63284	59.16321	43.29717	50.60404	22.05085	72.43296	3.19425	28.43865	82.34203	0.26526	18.54405	37.29763	23.46046	83.88643
2018-05-13 11:56:00	863033069630348446	0.00000	4.84588	13.05292	13.63925	9.79457	10.53358	6.57650	3.73989	61.70819	60.74246	57.88625	52.72101	66.67451	51.00845	41.91126	46.73181	8.98862	33.56926	98.28794	11.83951	88.35491
2018-05-13 11:57:00	8630330696303481172	1.00000	8.43215	7.89929	12.59570	10.30748	12.13154	9.85767	6.14178	64.62055	46.67249	36.78665	56.49626	77.32251	59.54989	69.59192	61.61120	84.56036	80.77705	87.04426	91.98610	50.94673
2018-05-13 11:58:00	8630330696303482147	1.00000	10.43428	10.85119	11.24883	7.71173	15.03943	13.99287	7.96810	55.58682	23.47871	31.47219	43.50935	93.07949	68.72723	73.69643	85.30626	52.64412	43.84761	0.67142	73.37456	85.78510
2018-05-13 11:59:00	8630330696303481529	1.00000	12.84486	9.06874	10.01019	9.62384	11.69983	10.28388	8.28910	64.52459	44.97054	42.83109	48.98435	77.10272	58.98031	49.15160	19.08790	5.59456	71.89851	97.30785	49.59842	26.75660
2018-05-13 12:00:00	8630330696303481404	0.00000	7.07999	9.96972	14.18755	10.74371	10.34082	12.30614	15.46241	58.71261	53.69286	55.44664	31.94377	19.15167	34.34318	13.83165	35.64543	95.26309	23.03518	20.39326	71.32736	70.05353
2018-05-13 12:01:00	359043379931766551	1.00000	7.90192	6.97109	10.61452	11.53866	10.00182	12.48672	9.07635	82.12817	71.99115	56.64627	53.15288	40.06376	38.45628	25.02829	92.53138	49.39101	13.62478	36.70435	29.43065	38.78136
2018-05-13 12:02:00	8630330696303481727	0.00000	5.70712	10.71142	10.18229	8.87005	10.52033	12.29115	8.51576	62.85644	26.72001	28.77245	30.31637	10.35158	19.38339	70.11092	72.63406	64.16636	91.69303	12.01562	12.99715	55.81179
2018-05-13 12:03:00	3590433799317661511	1.00000	13.62559	9.79983	9.08324	6.80062	14.47657	11.52609	6.97224	59.88102	51.18827	49.33610	53.98313	16.83112	1.38496	71.62066	28.86234	13.11000	0.42079	55.41505	61.87217	37.19910
2018-05-13 12:04:00	3590433799317661123	1.00000	9.73496	9.62729	14.39340	13.33905	15.58217	12.81213	10.12789	62.95882	61.84437	71.72326	49.16812	65.75483	94.95120	24.92504	47.57693	15.48826	36.53385	50.68692	90.43320	88.21396
2018-05-13 12:05:00	8630330696303481602	1.00000	9.01742	8.01774	10.55193	13.43488	11.18733	13.59057	10.39185	61.00990	51.66289	38.82514	40.24120	41.49698	17.48069	32.83116	37.88998	69.12955	84.59521	20.21676	37.82404	4.89816
2018-05-13 12:06:00	359043379931766791	1.00000	4.83029	9.84380	10.07496	14.15821	10.46674	15.33134	5.26504	50.77194	53.20367	64.66966	56.48896	24.58421	65.12946	36.79152	73.57256	18.05190	85.51023	41.30285	73.41899	87.26484
2018-05-13 12:07:00	863033069630348628	0.00000	7.46756	16.93810	16.56714	13.38689	15.35717	9.37607	11.55197	44.97788	20.39740	47.82665	52.07246	2.46111	50.86551	43.25432	2.82695	4.81444	99.58558	96.87611	16.54448	49.94536
2018-05-13 12:08:00	359043379931766643	1.00000	5.47502	9.66703	14.24483	11.51742	13.82581	13.81617	6.85069	70.19210	55.32178	48.80591	32.74680	12.58515	25.06553	47.32978	49.54192	44.07800	94.06198	4.57472	79.00835	93.14959
2018-05-13 12:09:00	8630330696303482485	1.00000	12.83417	9.73279	9.28077	4.85250	12.83741	13.19618	6.71978	51.38598	47.30478	40.06921	50.53387	87.97308	88.82851	94.88156	85.96238	71.84588	54.51588	19.34053	87.93382	88.01331
2018-05-13 12:10:00	863033069630348776	1.00000	6.04783	10.96801	13.02566	13.34402	14.89993	14.27171	6.42844	40.89468	47.01590	40.87963	54.45180	60.37675	99.87231	41.50938	77.93473	15.16016	55.09164	84.41287	24.21456	38.26927
2018-05-13 12:11:00	359043379931766270	1.00000	9.25209	8.18253	9.99246	13.79227	13.26201	10.67693	7.67476	52.85993	67.69782	53.28175	19.40306	35.30818	22.16506	8.04137	12.79830	9.99426	53.79164	22.82600	6.91329	23.14439
2018-05-13 12:12:00	3590433799317661644	1.00000	13.93762	6.75256	10.29793	8.47266	9.91618	10.35836	11.22716	68.77085	71.64351	64.71021	48.21733	11.02435	46.75228	4.66684	29.41601	18.95533	9.79852	28.78965	98.00801	30.92737
2018-05-13 12:13:00	3590433799317661859	1.00000	13.40672	9.87375	7.74872	10.20071	11.53403	14.51233	8.45865	79.79721	48.38186	36.91773	51.60281	57.66055	78.53222	53.92171	70.32222	40.07608	45.04800	81.68198	49.54147	98.12250
2018-05-13 12:14:00	359043379931766296	1.00000	14.58049	7.02833	7.00641	7.57432	11.71863	13.45952	8.07430	65.63209	52.95067	48.98958	38.51233	3.74947	73.91846	18.11685	2.13840	35.06999	15.65914	18.15005	34.17731	34.13307
2018-05-13 12:15:00	863033069630348958	1.00000	11.92758	9.71342	8.84845	10.78356	11.61112	13.86911	11.40569	55.63582	61.10764	46.46262	34.18690	76.05512	60.47162	59.37727	59.06414	40.84716	83.72394	48.18975	61.04729	67.06930
2018-05-13 12:16:00	863033069630348115	1.00000	7.72544	8.81796	12.56002	12.34996	14.11716	12.25561	7.49728	46.53229	44.06828	74.90282	48.70767	86.40767	51.16088	89.03784	87.24306	44.09704	69.59584	68.29673	97.83428	72.48131
2018-05-13 12:17:00	863033069630348453	1.00000	12.91031	11.46310	11.41471	8.45830	14.45465	14.79918	7.65759	59.54327	50.93150	61.52352	37.31904	80.02544	26.10909	61.49504	83.84273	67.13184	90.26474	64.52255	53.62833	71.56538
2018-05-13 12:18:00	359043379931766684	0.00000	10.37566	11.11784	12.94506	6.89276	12.34508	12.68269	13.76805	48.89283	63.35769	51.18317	37.82618	73.39953	57.81319	34.60483	3.22732	53.41577	48.64694	71.29112	20.12415	34.53857
2018-05-13 12:19:00	3590433799317661479	1.00000	9.07363	6.63328	13.46245	5.90152	12.59415	9.45863	8.33398	52.66500	15.96770	42.06518	63.73282	33.22079	90.05561	34.75286	88.25522	70.88677	4.61146	49.56187	95.66885	7.64505
2018-05-13 12:20:00	8630330696303481867	0.00000	7.86243	10.31242	9.88498	7.67995	15.18230	10.65006	12.62513	65.69030	41.91885	66.44794	41.92069	49.52656	71.73607	43.02665	88.40962	96.41106	5.37421	18.79519	33.03264	30.09524
2018-05-13 12:21:00	3590433799317661206	0.00000	9.42037	11.09548	10.63911	14.14621	12.03889	9.25655	9.73794	43.82926	29.29993	39.74112	51.75984	94.71986	22.16332	85.33255	58.88885	52.80822	90.43952	49.49267	25.19359	91.86771
2018-05-13 12:22:00	359043379931766684	1.00000	10.85665	9.08456	9.75310	8.12272	11.33182	12.41395	8.88166	50.02338	58.82128	36.44497	55.38216	69.62125	79.90626	53.19941	63.96196	34.85250	25.36461	77.73270	31.01503	52.00426
2018-05-13 12:23:00	3590433799317661669	0.00000	7.50785	11.12349	13.65884	10.68835	7.34093	12.34000	7.61817	77.17055	80.56919	61.94593	46.40985	4.75693	82.88722	27.40291	16.04930	19.07106	81.20256	28.56893	24.64834	50.19803
2018-05-13 12:24:00	863033069630348206	0.00000	8.65996	8.88932	12.96244	10.25998	16.42237	11.38542	9.68871	46.73756	53.43814	51.53386	46.06986	33.90542	77.83871	30.65387	21.33912	54.66173	85.29176	19.86214	60.72331	46.53917
2018-05-13 12:25:00	3590433799317661156	1.00000	13.85375	8.09895	7.98793	9.43759	12.15563	13.09496	8.25332	54.85090	64.57935	74.21752	49.18675	57.52886	79.02218	65.30778	20.99997	27.73652	60.02554	56.46649	75.46350	93.98322
2018-05-13 12:26:00	3590433799317662451	1.00000	10.44900	6.61791	11.87716	9.88370	12.86901	10.79201	9.34332	61.27644	57.69117	46.70275	27.60361	49.91768	5.03578	0.63890	23.53373	77.66314	21.64775	84.94358	50.61524	87.66481
2018-05-13 12:27:00	3590433799317661446	1.00000	10.59053	9.77368	8.56886	8.25660	12.15639	14.09356	7.04349	52.25244	56.18781	41.83828	26.67801	26.76322	42.27394	9.10620	95.63927	84.43238	3.23046	76.06387	35.86119	18.35662
2018-05-13 12:28:00	863033069630348420	0.00000	9.56519	14.35717	13.98652	9.84419	10.69712	13.48814	13.19385	65.17325	45.50291	49.12698	52.77126	99.23482	76.35860	65.21261	32.16526	65.39020	15.25040	75.09596	16.89677	53.12900
2018-05-13 12:29:00	3590433799317661289	1.00000	10.42293	8.28705	12.43797	8.91740	14.25961	10.23091	8.79844	56.82106	50.46259	36.95035	61.13620	51.00106	60.86122	99.55198	59.80855	85.67911	11.07201	76.15785	77.52755	91.17972
2018-05-13 12:30:00	359043379931766411	1.00000	10.19637	11.74467	11.32258	13.31938	14.27681	14.41298	8.57532	78.08108	49.01755	57.58333	31.38348	70.86806	48.23894	95.14459	64.80849	72.01732	73.24217	76.99453	0.04894	77.34007
2018-05-13 12:31:00	863033069630348891	1.00000	10.67752	8.20030	10.07215	13.23589	12.37846	14.14473	11.08703	57.81787	35.08567	26.71358	32.84850	41.56990	24.44296	94.52354	90.87083	30.47705	6.99380	83.37536	36.76560	50.02879
2018-05-13 12:32:00	8630330696303481669	0.00000	7.28182	10.67407	12.20474	13.37546	14.14825	7.29633	8.21132	58.69179	56.23379	31.20158	53.16150	9.87675	47.61955	92.79802	36.03385	20.61539	42.49044	38.39442	89.58335	70.95687
2018-05-13 12:33:00	863033069630348909	1.00000	9.35022	4.39675	14.19445	8.18188	9.04865	8.24535	13.32530	59.99516	72.88774	43.49063	62.61555	8.84508	40.31328	30.52522	21.65519	99.99567	44.83361	62.00554	5.08560	42.50074
2018-05-13 12:34:00	3590433799317661446	1.00000	9.38315	6.28271	11.67056	9.99682	11.93429	11.06718	11.82117	61.44795	58.28499	66.82672	56.79167	77.26505	8.24737	11.13564	0.37858	21.87590	70.72208	58.03810	10.98694	90.78827
2018-05-13 12:35:00	3590433799317662188	1.00000	12.69412	4.20734	9.16349	8.33675	9.27354	10.80658	9.11402	63.36080	60.78254	75.69553	60.78902	8.49382	51.95482	43.27563	73.93692	2.17798	84.23957	69.38006	66.83409	71.37290
2018-05-13 12:36:00	359043379931766379	0.00000	6.13323	10.89679	13.75312	11.24376	11.35767	8.78743	5.42710	41.39530	68.88776	45.77700	54.84620	81.53907	47.71525	14.04257	32.23607	98.66385	46.81722	80.58887	64.42612	51.79315
2018-05-13 12:37:00	359043379931766205	1.00000	15.60216	7.07255	6.75354	10.60150	7.96906	11.42309	10.67017	59.71109	72.28584	36.13553	61.92646	6.65302	59.43456	7.31304	45.13062	3.23278	86.36397	58.42173	64.79623	67.11406
2018-05-13 12:38:00	3590433799317661537	0.00000	8.78587	10.93876	11.72331	5.33756	15.22889	10.92319	13.13831	68.90304	47.79177	40.96022	32.14681	40.06463	4.35708	38.22158	79.56042	46.28753	10.72785	7.41547	64.88089	25.47702
2018-05-13 12:39:00	8630330696303481115	1.00000	6.73292	7.11537	13.92608	9.76317	9.58402	11.80743	9.85312	44.39174	36.99126	56.90508	42.79823	78.40603	0.35082	63.97191	37.33128	85.51020	53.68357	48.10354	7.77935	89.80748
2018-05-13 12:40:00	8630330696303482204	1.00000	12.88443	12.80499	5.62884	11.54157	14.01212	17.64717	7.80549	58.54923	56.49321	27.97591	52.03412	47.51865	21.43875	68.74397	50.92160	18.98357	46.92734	48.37362	26.95409	17.32381
2018-05-13 12:41:00	3590433799317662469	1.00000	5.83138	9.71276	14.73963	13.05804	10.88805	12.95676	7.67079	50.76871	47.80895	73.80659	63.12799	19.19475	63.93492	17.72696	20.02640	83.87686	9.86092	73.26704	86.25255	7.62453
2018-05-13 12:42:00	863033069630348834	0.00000	9.74764	16.77373	15.23589	10.08799	7.89397	11.82984	8.79414	75.39784	50.25106	44.98987	41.44515	31.01059	13.11206	97.57161	0.27733	77.50415	82.00863	83.97255	14.23611	34.98612
2018-05-13 12:43:00	8630330696303481073	1.00000	10.95792	7.05398	9.38224	12.60345	9.13869	13.02783	9.00195	71.20209	24.82966	26.04917	55.79924	51.81772	79.86933	22.77425	27.93136	16.10126	85.15276	78.54628	92.33329	44.75307
2018-05-13 12:44:00	863033069630348966	1.00000	10.30875	5.41738	10.40963	9.00668	9.82446	11.72346	9.83627	56.30515	62.28257	53.55582	55.87787	67.15067	38.30832	30.59322	18.05187	27.69324	40.26494	99.58988	79.51211	50.07467
2018-05-13 12:45:00	863033069630348131	0.00000	9.06410	12.68567	10.47619	14.86990	9.89019	10.27867	6.33942	63.59742	39.74795	56.19926	53.73906	57.22335	92.95494	48.89538	73.30136	35.98967	78.32839	76.05552	54.60599	8.55693
2018-05-13 12:46:00	3590433799317662170	1.00000	11.68600	7.88672	13.91355	10.73435	11.21178	9.69959	11.04582	61.74083	39.73008	44.87215	40.08945	68.95713	80.41476	91.89973	78.61146	45.90513	9.07710	92.78331	51.35427	3.69993
2018-05-13 12:47:00	8630330696303482071	0.00000	5.21214	9.99248	10.92907	7.87417	14.97334	16.44352	10.64303	51.44496	52.48067	34.84272	64.07765	97.32758	80.95523	74.45450	47.76826	9.90861	78.02802	46.06047	87.64347	28.94626
2018-05-13 12:48:00	359043379931766957	1.00000	13.36839	10.82762	7.48139	7.75813	14.04563	14.56509	6.24057	56.20048	73.05031	83.80028	61.88875	20.39035	35.34207	46.83949	50.80588	66.49464	33.29026	95.56147	81.30165	89.93504
2018-05-13 12:49:00	8630330696303481107	1.00000	17.33056	9.73742	4.83693	11.33427	10.70664	12.69374	8.97726	65.29701	51.84236	58.50537	42.66392	29.83977	3.87451	73.19556	11.31739	8.76309	99.77572	90.04005	41.52734	59.07228
2018-05-13 12:50:00	8630330696303482303	1.00000	12.65499	7.28687	8.26163	7.61894	13.55308	11.92975	7.60224	49.38821	67.87963	61.15539	41.29741	67.07009	88.19375	96.84595	64.18469	57.88424	51.86168	19.48331	26.32012	66.96966
2018-05-13 12:51:00	3590433799317661495	0.00000	11.80551	13.21204	11.37878	10.53724	14.71366	9.44979	12.19387	53.08648	32.26927	62.35001	29.34706	72.30548	83.65274	26.10734	89.33054	88.71590	66.67132	35.56139	30.59954	58.66835
